id|mrai|avg_time|avg_msg|n95_perc_time|n05_perc_time|std_time|n95_perc_msg|n05_perc_msg|std_msg
results/internet_like/graph-100-nomean/csv_output_1190/general_study.csv|None|17.507|357.800|18.609|15.887|1.109|402.000|296.000|38.397
results/internet_like/graph-100-nomean/csv_output_1191/general_study.csv|None|18.289|360.200|20.726|14.899|2.175|413.000|294.000|41.513
results/internet_like/graph-100-nomean/csv_output_1192/general_study.csv|None|17.165|379.100|18.387|15.670|1.202|430.000|295.000|47.614
results/internet_like/graph-100-nomean/csv_output_1193/general_study.csv|None|19.663|376.900|22.080|17.638|2.475|424.000|303.000|48.238
results/internet_like/graph-100-nomean/csv_output_1194/general_study.csv|None|19.121|356.100|20.961|16.271|1.684|402.000|283.000|39.366
results/internet_like/graph-100-nomean/csv_output_1195/general_study.csv|None|16.335|364.600|17.627|12.355|1.471|423.000|300.000|40.532
results/internet_like/graph-100-nomean/csv_output_1196/general_study.csv|None|18.858|362.100|19.508|16.487|1.766|412.000|294.000|39.188
results/internet_like/graph-100-nomean/csv_output_1197/general_study.csv|None|16.074|369.900|18.373|12.142|2.164|422.000|310.000|40.754
results/internet_like/graph-100-nomean/csv_output_1198/general_study.csv|None|18.076|360.700|20.511|14.923|1.851|420.000|295.000|42.102
results/internet_like/graph-100-nomean/csv_output_1199/general_study.csv|None|16.725|366.700|18.485|14.937|1.644|418.000|303.000|38.047
results/internet_like/graph-100-nomean/csv_output_12/general_study.csv|None|25.508|363.800|30.306|21.188|3.140|402.000|317.000|31.940
results/internet_like/graph-100-nomean/csv_output_120/general_study.csv|None|98.474|361.700|127.007|75.898|21.128|408.000|290.000|40.645
results/internet_like/graph-100-nomean/csv_output_1200/general_study.csv|None|17.226|368.300|18.206|15.249|1.251|399.000|320.000|33.290
results/internet_like/graph-100-nomean/csv_output_1201/general_study.csv|None|69.249|369.300|77.219|51.962|10.269|402.000|302.000|40.748
results/internet_like/graph-100-nomean/csv_output_1202/general_study.csv|None|73.724|369.000|78.317|63.608|6.493|416.000|294.000|46.896
results/internet_like/graph-100-nomean/csv_output_1203/general_study.csv|None|58.807|357.700|87.665|46.353|16.021|403.000|288.000|44.186
results/internet_like/graph-100-nomean/csv_output_1204/general_study.csv|None|67.791|352.100|81.643|49.138|13.161|408.000|294.000|36.564
results/internet_like/graph-100-nomean/csv_output_1205/general_study.csv|None|71.160|368.400|92.461|51.060|19.191|439.000|286.000|55.082
results/internet_like/graph-100-nomean/csv_output_1206/general_study.csv|None|67.006|356.000|78.986|47.487|10.768|412.000|286.000|45.051
results/internet_like/graph-100-nomean/csv_output_1207/general_study.csv|None|51.204|345.600|51.498|45.270|7.286|369.000|290.000|36.420
results/internet_like/graph-100-nomean/csv_output_1208/general_study.csv|None|73.474|369.400|84.226|49.411|12.685|406.000|312.000|36.431
results/internet_like/graph-100-nomean/csv_output_1209/general_study.csv|None|64.956|360.800|83.030|45.557|15.115|411.000|283.000|48.447
results/internet_like/graph-100-nomean/csv_output_121/general_study.csv|None|109.243|349.300|126.282|79.456|20.185|384.000|288.000|34.952
results/internet_like/graph-100-nomean/csv_output_1210/general_study.csv|None|67.325|354.800|79.985|48.823|11.410|403.000|286.000|40.487
results/internet_like/graph-100-nomean/csv_output_1211/general_study.csv|None|57.709|358.800|73.116|44.313|10.832|420.000|290.000|43.025
results/internet_like/graph-100-nomean/csv_output_1212/general_study.csv|None|50.560|350.900|57.911|45.757|4.921|414.000|299.000|40.874
results/internet_like/graph-100-nomean/csv_output_1213/general_study.csv|None|48.660|345.900|52.405|46.415|2.074|400.000|289.000|39.999
results/internet_like/graph-100-nomean/csv_output_1214/general_study.csv|None|68.894|359.500|87.372|50.554|13.347|418.000|289.000|49.259
results/internet_like/graph-100-nomean/csv_output_1215/general_study.csv|None|72.548|369.900|83.988|47.816|13.350|405.000|304.000|44.458
results/internet_like/graph-100-nomean/csv_output_1216/general_study.csv|None|67.430|358.400|87.002|50.133|13.820|407.000|290.000|41.326
results/internet_like/graph-100-nomean/csv_output_1217/general_study.csv|None|51.446|347.200|53.455|47.309|1.766|373.000|291.000|31.359
results/internet_like/graph-100-nomean/csv_output_1218/general_study.csv|None|70.376|359.000|95.745|51.708|20.791|406.000|287.000|46.577
results/internet_like/graph-100-nomean/csv_output_1219/general_study.csv|None|72.534|370.500|79.592|53.290|8.244|411.000|312.000|36.650
results/internet_like/graph-100-nomean/csv_output_122/general_study.csv|None|112.550|368.400|125.580|79.496|13.479|409.000|303.000|39.745
results/internet_like/graph-100-nomean/csv_output_1220/general_study.csv|None|64.863|356.800|78.748|51.140|11.441|416.000|290.000|41.885
results/internet_like/graph-100-nomean/csv_output_1221/general_study.csv|None|73.744|367.300|87.882|53.362|12.547|402.000|303.000|32.364
results/internet_like/graph-100-nomean/csv_output_1222/general_study.csv|None|61.956|356.100|73.491|47.941|11.845|418.000|285.000|45.271
results/internet_like/graph-100-nomean/csv_output_1223/general_study.csv|None|66.429|365.200|88.109|51.683|13.948|410.000|292.000|46.606
results/internet_like/graph-100-nomean/csv_output_1224/general_study.csv|None|66.344|362.500|81.717|49.210|13.490|411.000|291.000|44.985
results/internet_like/graph-100-nomean/csv_output_1225/general_study.csv|None|77.218|369.800|89.059|64.171|8.370|410.000|309.000|38.675
results/internet_like/graph-100-nomean/csv_output_1226/general_study.csv|None|53.069|357.100|59.952|46.037|5.224|409.000|290.000|44.151
results/internet_like/graph-100-nomean/csv_output_1227/general_study.csv|None|76.040|352.800|87.312|49.911|13.484|409.000|295.000|42.272
results/internet_like/graph-100-nomean/csv_output_1228/general_study.csv|None|70.415|370.700|83.193|51.530|12.250|407.000|304.000|43.023
results/internet_like/graph-100-nomean/csv_output_1229/general_study.csv|None|76.119|369.300|86.146|57.249|8.478|409.000|314.000|37.718
results/internet_like/graph-100-nomean/csv_output_123/general_study.csv|None|125.603|370.600|136.212|104.155|10.296|422.000|298.000|44.829
results/internet_like/graph-100-nomean/csv_output_1230/general_study.csv|None|70.904|361.400|84.030|46.438|13.455|412.000|301.000|37.598
results/internet_like/graph-100-nomean/csv_output_1231/general_study.csv|None|74.764|374.500|85.623|56.942|11.188|437.000|302.000|46.517
results/internet_like/graph-100-nomean/csv_output_1232/general_study.csv|None|67.749|361.900|77.453|47.222|10.685|405.000|299.000|37.729
results/internet_like/graph-100-nomean/csv_output_1233/general_study.csv|None|62.792|365.000|74.264|49.001|11.241|430.000|294.000|46.089
results/internet_like/graph-100-nomean/csv_output_1234/general_study.csv|None|64.415|359.700|86.141|45.560|17.089|447.000|286.000|56.091
results/internet_like/graph-100-nomean/csv_output_1235/general_study.csv|None|60.184|353.500|71.605|48.690|9.303|399.000|285.000|42.639
results/internet_like/graph-100-nomean/csv_output_1236/general_study.csv|None|72.080|368.300|83.129|49.156|11.466|419.000|304.000|40.871
results/internet_like/graph-100-nomean/csv_output_1237/general_study.csv|None|78.964|381.600|86.893|59.323|9.264|444.000|307.000|48.289
results/internet_like/graph-100-nomean/csv_output_1238/general_study.csv|None|53.554|354.000|56.351|46.870|4.338|398.000|285.000|39.026
results/internet_like/graph-100-nomean/csv_output_1239/general_study.csv|None|71.978|369.900|79.566|59.597|6.454|413.000|303.000|38.999
results/internet_like/graph-100-nomean/csv_output_124/general_study.csv|None|114.656|369.200|148.071|79.573|26.181|418.000|294.000|42.457
results/internet_like/graph-100-nomean/csv_output_1240/general_study.csv|None|55.788|360.600|69.676|45.458|10.139|418.000|287.000|45.425
results/internet_like/graph-100-nomean/csv_output_1241/general_study.csv|None|63.914|359.600|85.820|48.361|15.389|409.000|289.000|47.422
results/internet_like/graph-100-nomean/csv_output_1242/general_study.csv|None|74.740|373.200|82.748|47.959|10.096|403.000|307.000|40.122
results/internet_like/graph-100-nomean/csv_output_1243/general_study.csv|None|75.337|370.300|79.589|64.800|5.378|408.000|304.000|35.361
results/internet_like/graph-100-nomean/csv_output_1244/general_study.csv|None|74.442|373.500|86.466|53.528|11.874|406.000|303.000|40.920
results/internet_like/graph-100-nomean/csv_output_1245/general_study.csv|None|70.164|372.100|83.688|54.922|11.290|414.000|303.000|40.248
results/internet_like/graph-100-nomean/csv_output_1246/general_study.csv|None|58.673|357.300|63.474|49.987|7.888|412.000|314.000|38.869
results/internet_like/graph-100-nomean/csv_output_1247/general_study.csv|None|58.261|354.100|77.756|44.251|15.240|408.000|286.000|38.240
results/internet_like/graph-100-nomean/csv_output_1248/general_study.csv|None|57.875|358.700|72.210|49.836|8.718|414.000|292.000|44.046
results/internet_like/graph-100-nomean/csv_output_1249/general_study.csv|None|58.360|361.800|67.463|47.788|8.139|423.000|314.000|39.567
results/internet_like/graph-100-nomean/csv_output_125/general_study.csv|None|127.524|368.700|138.165|93.561|14.869|409.000|304.000|42.036
results/internet_like/graph-100-nomean/csv_output_1250/general_study.csv|None|63.659|358.400|75.797|48.398|10.231|399.000|301.000|38.445
results/internet_like/graph-100-nomean/csv_output_1251/general_study.csv|None|65.555|364.500|74.402|50.067|8.011|404.000|307.000|30.891
results/internet_like/graph-100-nomean/csv_output_1252/general_study.csv|None|63.420|355.200|79.333|47.555|13.625|407.000|288.000|43.954
results/internet_like/graph-100-nomean/csv_output_1253/general_study.csv|None|66.456|361.900|84.939|49.450|13.955|424.000|307.000|42.868
results/internet_like/graph-100-nomean/csv_output_1254/general_study.csv|None|68.490|361.700|87.605|49.554|15.869|402.000|305.000|37.505
results/internet_like/graph-100-nomean/csv_output_1255/general_study.csv|None|51.714|357.100|54.657|47.863|6.823|408.000|289.000|39.617
results/internet_like/graph-100-nomean/csv_output_1256/general_study.csv|None|63.904|355.100|85.654|48.492|14.860|404.000|285.000|42.295
results/internet_like/graph-100-nomean/csv_output_1257/general_study.csv|None|75.922|376.200|84.146|51.774|10.037|410.000|326.000|43.310
results/internet_like/graph-100-nomean/csv_output_1258/general_study.csv|None|73.789|373.700|83.541|58.917|7.803|402.000|305.000|40.800
results/internet_like/graph-100-nomean/csv_output_1259/general_study.csv|None|61.178|355.600|83.151|47.954|16.043|409.000|289.000|51.492
results/internet_like/graph-100-nomean/csv_output_126/general_study.csv|None|132.809|376.800|146.305|114.835|16.507|409.000|300.000|51.811
results/internet_like/graph-100-nomean/csv_output_1260/general_study.csv|None|75.825|359.700|82.749|55.399|9.576|406.000|294.000|35.137
results/internet_like/graph-100-nomean/csv_output_1261/general_study.csv|None|64.458|364.300|77.462|51.273|10.678|392.000|304.000|29.658
results/internet_like/graph-100-nomean/csv_output_1262/general_study.csv|None|67.382|360.900|85.700|49.241|13.043|405.000|292.000|40.084
results/internet_like/graph-100-nomean/csv_output_1263/general_study.csv|None|75.068|369.600|84.547|48.810|11.478|403.000|321.000|27.699
results/internet_like/graph-100-nomean/csv_output_1264/general_study.csv|None|81.550|369.000|87.043|75.245|4.855|411.000|301.000|37.347
results/internet_like/graph-100-nomean/csv_output_1265/general_study.csv|None|66.876|364.900|77.025|45.198|13.684|410.000|293.000|42.042
results/internet_like/graph-100-nomean/csv_output_1266/general_study.csv|None|56.234|342.500|64.500|47.515|6.358|371.000|287.000|35.674
results/internet_like/graph-100-nomean/csv_output_1267/general_study.csv|None|52.399|349.900|67.615|46.807|8.974|374.000|289.000|33.629
results/internet_like/graph-100-nomean/csv_output_1268/general_study.csv|None|60.054|350.200|79.437|48.875|13.606|398.000|285.000|42.004
results/internet_like/graph-100-nomean/csv_output_1269/general_study.csv|None|78.741|368.300|85.285|61.311|9.606|408.000|306.000|37.178
results/internet_like/graph-100-nomean/csv_output_127/general_study.csv|None|100.341|359.100|140.947|86.367|22.515|412.000|289.000|46.589
results/internet_like/graph-100-nomean/csv_output_1270/general_study.csv|None|63.138|356.100|80.139|48.092|13.606|403.000|298.000|37.980
results/internet_like/graph-100-nomean/csv_output_1271/general_study.csv|None|84.733|371.200|92.705|55.084|11.980|436.000|300.000|47.256
results/internet_like/graph-100-nomean/csv_output_1272/general_study.csv|None|70.423|362.200|82.715|52.794|12.581|414.000|303.000|37.016
results/internet_like/graph-100-nomean/csv_output_1273/general_study.csv|None|73.728|363.100|79.852|66.108|5.149|414.000|298.000|40.545
results/internet_like/graph-100-nomean/csv_output_1274/general_study.csv|None|80.685|371.900|85.345|70.838|4.524|421.000|302.000|46.854
results/internet_like/graph-100-nomean/csv_output_1275/general_study.csv|None|72.009|359.500|79.169|56.707|9.003|412.000|296.000|38.699
results/internet_like/graph-100-nomean/csv_output_1276/general_study.csv|None|56.022|354.600|69.173|49.876|8.174|409.000|289.000|42.193
results/internet_like/graph-100-nomean/csv_output_1277/general_study.csv|None|64.165|361.000|75.353|44.609|12.282|416.000|301.000|46.474
results/internet_like/graph-100-nomean/csv_output_1278/general_study.csv|None|67.552|364.900|88.353|46.293|14.418|392.000|307.000|31.501
results/internet_like/graph-100-nomean/csv_output_1279/general_study.csv|None|56.531|356.400|68.546|44.516|10.742|401.000|291.000|42.683
results/internet_like/graph-100-nomean/csv_output_128/general_study.csv|None|78.332|350.300|80.875|71.888|6.078|403.000|294.000|38.260
results/internet_like/graph-100-nomean/csv_output_1280/general_study.csv|None|73.914|361.600|85.870|45.953|13.699|402.000|319.000|30.127
results/internet_like/graph-100-nomean/csv_output_1281/general_study.csv|None|56.037|355.500|67.382|48.527|7.960|402.000|292.000|37.813
results/internet_like/graph-100-nomean/csv_output_1282/general_study.csv|None|69.618|358.100|75.843|61.761|6.502|406.000|298.000|38.947
results/internet_like/graph-100-nomean/csv_output_1283/general_study.csv|None|77.880|368.800|88.041|58.379|9.598|421.000|296.000|46.484
results/internet_like/graph-100-nomean/csv_output_1284/general_study.csv|None|61.963|349.600|71.965|49.444|9.458|391.000|295.000|37.162
results/internet_like/graph-100-nomean/csv_output_1285/general_study.csv|None|67.558|355.500|82.348|47.835|13.318|383.000|288.000|37.858
results/internet_like/graph-100-nomean/csv_output_1286/general_study.csv|None|72.408|367.200|81.063|59.258|9.132|407.000|305.000|40.034
results/internet_like/graph-100-nomean/csv_output_1287/general_study.csv|None|63.683|365.200|75.218|45.807|11.853|399.000|303.000|44.156
results/internet_like/graph-100-nomean/csv_output_1288/general_study.csv|None|59.989|351.400|78.857|46.564|14.243|412.000|290.000|41.908
results/internet_like/graph-100-nomean/csv_output_1289/general_study.csv|None|73.788|360.100|82.751|45.223|10.273|398.000|301.000|39.144
results/internet_like/graph-100-nomean/csv_output_129/general_study.csv|None|115.757|365.300|138.562|92.567|17.834|414.000|300.000|40.396
results/internet_like/graph-100-nomean/csv_output_1290/general_study.csv|None|61.912|359.200|76.018|44.832|12.518|405.000|300.000|37.512
results/internet_like/graph-100-nomean/csv_output_1291/general_study.csv|None|65.205|357.000|79.041|51.519|11.021|407.000|292.000|42.504
results/internet_like/graph-100-nomean/csv_output_1292/general_study.csv|None|59.643|348.900|84.643|43.797|16.315|401.000|288.000|38.914
results/internet_like/graph-100-nomean/csv_output_1293/general_study.csv|None|67.942|357.400|74.873|49.683|7.968|411.000|284.000|42.891
